id,number,mission_id,start_time,tle_id,beta_angle
91185,19048,2,"2022-02-03 07:48:41.120000",NULL,75.93
91186,19049,2,"2022-02-03 09:21:34.787000",NULL,75.937
91187,19050,2,"2022-02-03 10:54:28.443000",NULL,75.945
91188,19051,2,"2022-02-03 12:27:22.024000",NULL,75.952
91189,19052,2,"2022-02-03 14:00:15.611000",NULL,75.959
91190,19053,2,"2022-02-03 15:33:09.180000",NULL,75.966
91191,19054,2,"2022-02-03 17:06:02.802000",NULL,75.973
91192,19055,2,"2022-02-03 18:38:56.354000",NULL,75.98
91193,19056,2,"2022-02-03 20:11:49.889000",NULL,75.987
91194,19057,2,"2022-02-03 21:44:43.407000",NULL,75.993
91195,19058,2,"2022-02-03 23:17:36.907000",NULL,76
91212,19059,2,"2022-02-04 00:50:30.390000",NULL,76.006
91213,19060,2,"2022-02-04 02:23:23.856000",NULL,76.012
91214,19061,2,"2022-02-04 03:56:17.315000",NULL,76.019
91215,19062,2,"2022-02-04 05:29:10.750000",NULL,76.025
91216,19063,2,"2022-02-04 07:02:04.168000",NULL,76.031
91217,19064,2,"2022-02-04 08:34:57.571000",NULL,76.036
91218,19065,2,"2022-02-04 10:07:50.957000",NULL,76.042
91219,19066,2,"2022-02-04 11:40:44.328000",NULL,76.048
91220,19067,2,"2022-02-04 13:13:37.674000",NULL,76.053
91221,19068,2,"2022-02-04 14:46:31.010000",NULL,76.059
91222,19069,2,"2022-02-04 16:19:24.300000",NULL,76.064
91223,19070,2,"2022-02-04 17:52:17.599000",NULL,76.069
91224,19071,2,"2022-02-04 19:25:10.881000",NULL,76.075
91225,19072,2,"2022-02-04 20:58:04.146000",NULL,76.08
91226,19073,2,"2022-02-04 22:30:57.394000",NULL,76.084
91242,19074,2,"2022-02-05 00:03:50.625000",NULL,76.089
91243,19075,2,"2022-02-05 01:36:43.838000",NULL,76.094
91244,19076,2,"2022-02-05 03:09:36.885000",NULL,76.099
91245,19077,2,"2022-02-05 04:42:30.033000",NULL,76.104
91246,19078,2,"2022-02-05 06:15:23.164000",NULL,76.108
91247,19079,2,"2022-02-05 07:48:16.276000",NULL,76.112
91248,19080,2,"2022-02-05 09:21:09.371000",NULL,76.116
91249,19081,2,"2022-02-05 10:54:02.448000",NULL,76.12
91250,19082,2,"2022-02-05 12:26:55.512000",NULL,76.124
91251,19083,2,"2022-02-05 13:59:48.565000",NULL,76.128
91252,19084,2,"2022-02-05 15:32:41.603000",NULL,76.132
91253,19085,2,"2022-02-05 17:05:34.624000",NULL,76.136
91254,19086,2,"2022-02-05 18:38:27.630000",NULL,76.139
91255,19087,2,"2022-02-05 20:11:20.621000",NULL,76.143
91256,19088,2,"2022-02-05 21:44:13.595000",NULL,76.146
91257,19089,2,"2022-02-05 23:17:06.554000",NULL,76.149
91274,19090,2,"2022-02-06 00:49:59.512000",NULL,76.153
91275,19091,2,"2022-02-06 02:22:52.444000",NULL,76.156
91276,19092,2,"2022-02-06 03:55:45.361000",NULL,76.159
91277,19093,2,"2022-02-06 05:28:38.262000",NULL,76.162
91278,19094,2,"2022-02-06 07:01:31.148000",NULL,76.164
91279,19095,2,"2022-02-06 08:34:24.018000",NULL,76.167
91280,19096,2,"2022-02-06 10:07:16.872000",NULL,76.169
91281,19097,2,"2022-02-06 11:40:09.710000",NULL,76.172
91282,19098,2,"2022-02-06 13:13:02.539000",NULL,76.174
91283,19099,2,"2022-02-06 14:45:55.347000",NULL,76.176
91284,19100,2,"2022-02-06 16:18:48.140000",NULL,76.178
91285,19101,2,"2022-02-06 17:51:40.950000",NULL,76.18
91286,19102,2,"2022-02-06 19:24:33.725000",NULL,76.182
91287,19103,2,"2022-02-06 20:57:26.485000",NULL,76.184
91288,19104,2,"2022-02-06 22:30:19.232000",NULL,76.186
91304,19105,2,"2022-02-07 00:03:11.964000",NULL,76.187
91305,19106,2,"2022-02-07 01:36:04.683000",NULL,76.189
91306,19107,2,"2022-02-07 03:08:57.387000",NULL,76.19
91307,19108,2,"2022-02-07 04:41:50.077000",NULL,76.191
91308,19109,2,"2022-02-07 06:14:42.755000",NULL,76.192
91309,19110,2,"2022-02-07 07:47:35.420000",NULL,76.193
91310,19111,2,"2022-02-07 09:20:28.072000",NULL,76.194
91311,19112,2,"2022-02-07 10:53:20.711000",NULL,76.195
91312,19113,2,"2022-02-07 12:26:13.332000",NULL,76.196
91313,19114,2,"2022-02-07 13:59:05.950000",NULL,76.196
91314,19115,2,"2022-02-07 15:31:58.555000",NULL,76.197
91315,19116,2,"2022-02-07 17:04:51.149000",NULL,76.197
91316,19117,2,"2022-02-07 18:37:43.730000",NULL,76.197
91317,19118,2,"2022-02-07 20:10:36.299000",NULL,76.197
91318,19119,2,"2022-02-07 21:43:28.856000",NULL,76.198
91319,19120,2,"2022-02-07 23:16:21.401000",NULL,76.197
91339,19121,2,"2022-02-08 00:49:13.926000",NULL,76.197
91340,19122,2,"2022-02-08 02:22:06.437000",NULL,76.197
91341,19123,2,"2022-02-08 03:54:58.934000",NULL,76.197
91342,19124,2,"2022-02-08 05:27:51.417000",NULL,76.196
91343,19125,2,"2022-02-08 07:00:43.886000",NULL,76.196
91344,19126,2,"2022-02-08 08:33:36.341000",NULL,76.195
91345,19127,2,"2022-02-08 10:06:28.783000",NULL,76.194
91346,19128,2,"2022-02-08 11:39:21.210000",NULL,76.193
91347,19129,2,"2022-02-08 13:12:13.628000",NULL,76.192
91348,19130,2,"2022-02-08 14:45:06.035000",NULL,76.191
91349,19131,2,"2022-02-08 16:17:58.429000",NULL,76.19
91350,19132,2,"2022-02-08 17:50:50.772000",NULL,76.188
91351,19133,2,"2022-02-08 19:23:43.130000",NULL,76.187
91352,19134,2,"2022-02-08 20:56:35.474000",NULL,76.185
91353,19135,2,"2022-02-08 22:29:27.805000",NULL,76.184
91636,19136,2,"2022-02-08 23:58:48.410000",NULL,76.183
91369,19136,2,"2022-02-09 00:02:20.121000",NULL,76.182
91370,19137,2,"2022-02-09 01:35:12.424000",NULL,76.18
91371,19138,2,"2022-02-09 03:08:04.713000",NULL,76.178
91372,19139,2,"2022-02-09 04:40:56.988000",NULL,76.176
91373,19140,2,"2022-02-09 06:13:49.302000",NULL,76.173
91374,19141,2,"2022-02-09 07:46:41.556000",NULL,76.171
91375,19142,2,"2022-02-09 09:19:33.797000",NULL,76.169
91376,19143,2,"2022-02-09 10:52:26.023000",NULL,76.166
91377,19144,2,"2022-02-09 12:25:18.237000",NULL,76.163
91378,19145,2,"2022-02-09 13:58:10.436000",NULL,76.161
91379,19146,2,"2022-02-09 15:31:02.622000",NULL,76.158
91380,19147,2,"2022-02-09 17:03:54.795000",NULL,76.155
91381,19148,2,"2022-02-09 18:36:46.953000",NULL,76.152
91382,19149,2,"2022-02-09 20:09:39.098000",NULL,76.148
91383,19150,2,"2022-02-09 21:42:31.230000",NULL,76.145
91384,19151,2,"2022-02-09 23:15:23.347000",NULL,76.142
91401,19152,2,"2022-02-10 00:48:15.544000",NULL,76.138
91402,19153,2,"2022-02-10 02:21:07.649000",NULL,76.134
91403,19154,2,"2022-02-10 03:53:59.738000",NULL,76.131
91404,19155,2,"2022-02-10 05:26:51.812000",NULL,76.127
91405,19156,2,"2022-02-10 06:59:43.871000",NULL,76.123
91406,19157,2,"2022-02-10 08:32:35.913000",NULL,76.119
91407,19158,2,"2022-02-10 10:05:27.941000",NULL,76.115
91408,19159,2,"2022-02-10 11:38:19.952000",NULL,76.11
91409,19160,2,"2022-02-10 13:11:11.949000",NULL,76.106
91410,19161,2,"2022-02-10 14:44:03.929000",NULL,76.102
91411,19162,2,"2022-02-10 16:16:55.895000",NULL,76.097
91412,19163,2,"2022-02-10 17:49:47.845000",NULL,76.092
91413,19164,2,"2022-02-10 19:22:39.779000",NULL,76.087
91414,19165,2,"2022-02-10 20:55:31.696000",NULL,76.083
91415,19166,2,"2022-02-10 22:28:23.596000",NULL,76.078
91637,19167,2,"2022-02-10 23:57:12.911000",NULL,76.075
91431,19167,2,"2022-02-11 00:01:15.481000",NULL,76.072
91432,19168,2,"2022-02-11 01:34:07.349000",NULL,76.067
91433,19169,2,"2022-02-11 03:06:59.049000",NULL,76.062
91434,19170,2,"2022-02-11 04:39:50.843000",NULL,76.056
91435,19171,2,"2022-02-11 06:12:42.617000",NULL,76.051
91436,19172,2,"2022-02-11 07:45:34.370000",NULL,76.045
91437,19173,2,"2022-02-11 09:18:26.102000",NULL,76.039
91438,19174,2,"2022-02-11 10:51:17.815000",NULL,76.034
91439,19175,2,"2022-02-11 12:24:09.517000",NULL,76.028
91440,19176,2,"2022-02-11 13:57:01.202000",NULL,76.022
91441,19177,2,"2022-02-11 15:29:52.869000",NULL,76.015
91442,19178,2,"2022-02-11 17:02:44.517000",NULL,76.009
91443,19179,2,"2022-02-11 18:35:36.147000",NULL,76.003
91444,19180,2,"2022-02-11 20:08:27.759000",NULL,75.996
91445,19181,2,"2022-02-11 21:41:19.352000",NULL,75.99
91446,19182,2,"2022-02-11 23:14:10.927000",NULL,75.983
91463,19183,2,"2022-02-12 00:47:02.477000",NULL,75.976
91464,19184,2,"2022-02-12 02:19:54.011000",NULL,75.969
91465,19185,2,"2022-02-12 03:52:45.525000",NULL,75.962
91466,19186,2,"2022-02-12 05:25:37.019000",NULL,75.955
91467,19187,2,"2022-02-12 06:58:28.494000",NULL,75.948
91468,19188,2,"2022-02-12 08:31:19.950000",NULL,75.941
91469,19189,2,"2022-02-12 10:04:11.386000",NULL,75.933
91470,19190,2,"2022-02-12 11:37:02.803000",NULL,75.926
91471,19191,2,"2022-02-12 13:09:54.207000",NULL,75.918
91472,19192,2,"2022-02-12 14:42:45.603000",NULL,75.91
91473,19193,2,"2022-02-12 16:15:36.983000",NULL,75.902
91474,19194,2,"2022-02-12 17:48:28.316000",NULL,75.894
91475,19195,2,"2022-02-12 19:21:19.657000",NULL,75.886
91476,19196,2,"2022-02-12 20:54:10.982000",NULL,75.878
91477,19197,2,"2022-02-12 22:27:02.290000",NULL,75.87
91542,19198,2,"2022-02-12 23:58:53.595000",NULL,75.864
91493,19198,2,"2022-02-12 23:59:53.583000",NULL,75.862
91494,19199,2,"2022-02-13 01:32:44.859000",NULL,75.853
91495,19200,2,"2022-02-13 03:05:36.119000",NULL,75.845
91496,19201,2,"2022-02-13 04:38:27.339000",NULL,75.836
91497,19202,2,"2022-02-13 06:11:18.557000",NULL,75.827
91498,19203,2,"2022-02-13 07:44:09.759000",NULL,75.818
91499,19204,2,"2022-02-13 09:17:00.943000",NULL,75.809
91500,19205,2,"2022-02-13 10:49:52.112000",NULL,75.8
91501,19206,2,"2022-02-13 12:22:43.273000",NULL,75.791
91502,19207,2,"2022-02-13 13:55:34.416000",NULL,75.782
91503,19208,2,"2022-02-13 15:28:25.544000",NULL,75.773
91504,19209,2,"2022-02-13 17:01:16.656000",NULL,75.763
91505,19210,2,"2022-02-13 18:34:07.752000",NULL,75.754
91506,19211,2,"2022-02-13 20:06:58.833000",NULL,75.744
91507,19212,2,"2022-02-13 21:39:49.899000",NULL,75.734
91508,19213,2,"2022-02-13 23:12:40.949000",NULL,75.725
91526,19214,2,"2022-02-14 00:45:32.005000",NULL,75.714
91527,19215,2,"2022-02-14 02:18:23.025000",NULL,75.704
91528,19216,2,"2022-02-14 03:51:14.029000",NULL,75.694
91529,19217,2,"2022-02-14 05:24:05.018000",NULL,75.684
91530,19218,2,"2022-02-14 06:56:55.991000",NULL,75.674
91531,19219,2,"2022-02-14 08:29:46.950000",NULL,75.663
91532,19220,2,"2022-02-14 10:02:37.893000",NULL,75.653
91533,19221,2,"2022-02-14 11:35:28.820000",NULL,75.642
91534,19222,2,"2022-02-14 13:08:19.739000",NULL,75.631
91535,19223,2,"2022-02-14 14:41:10.648000",NULL,75.621
91536,19224,2,"2022-02-14 16:14:01.523000",NULL,75.61
91537,19225,2,"2022-02-14 17:46:52.406000",NULL,75.599
91538,19226,2,"2022-02-14 19:19:43.275000",NULL,75.588
91539,19227,2,"2022-02-14 20:52:34.132000",NULL,75.576
91540,19228,2,"2022-02-14 22:25:24.976000",NULL,75.565
91541,19229,2,"2022-02-14 23:58:15.806000",NULL,75.554
91858,19229,2,"2022-02-14 23:59:54.152000",NULL,75.556
91558,19230,2,"2022-02-15 01:31:06.623000",NULL,75.542
91559,19231,2,"2022-02-15 03:03:57.353000",NULL,75.53
91560,19232,2,"2022-02-15 04:36:48.134000",NULL,75.519
91561,19233,2,"2022-02-15 06:09:38.903000",NULL,75.507
91562,19234,2,"2022-02-15 07:42:29.661000",NULL,75.495
91563,19235,2,"2022-02-15 09:15:20.407000",NULL,75.483
91564,19236,2,"2022-02-15 10:48:11.142000",NULL,75.471
91565,19237,2,"2022-02-15 12:21:01.865000",NULL,75.459
91566,19238,2,"2022-02-15 13:53:52.576000",NULL,75.447
91567,19239,2,"2022-02-15 15:26:43.279000",NULL,75.435
91568,19240,2,"2022-02-15 16:59:33.970000",NULL,75.422
91569,19241,2,"2022-02-15 18:32:24.650000",NULL,75.41
91570,19242,2,"2022-02-15 20:05:15.317000",NULL,75.397
91571,19243,2,"2022-02-15 21:38:05.973000",NULL,75.385
91572,19244,2,"2022-02-15 23:10:56.617000",NULL,75.372
91589,19245,2,"2022-02-16 00:43:47.250000",NULL,75.359
91590,19246,2,"2022-02-16 02:16:37.871000",NULL,75.346
91591,19247,2,"2022-02-16 03:49:28.480000",NULL,75.333
91592,19248,2,"2022-02-16 05:22:19.078000",NULL,75.32
91593,19249,2,"2022-02-16 06:55:09.664000",NULL,75.306
91594,19250,2,"2022-02-16 08:28:00.238000",NULL,75.293
91595,19251,2,"2022-02-16 10:00:50.801000",NULL,75.28
91596,19252,2,"2022-02-16 11:33:41.352000",NULL,75.266
91597,19253,2,"2022-02-16 13:06:31.891000",NULL,75.253
91598,19254,2,"2022-02-16 14:39:22.419000",NULL,75.239
91599,19255,2,"2022-02-16 16:12:12.935000",NULL,75.225
91600,19256,2,"2022-02-16 17:45:03.439000",NULL,75.211
91601,19257,2,"2022-02-16 19:17:53.931000",NULL,75.197
91602,19258,2,"2022-02-16 20:50:44.412000",NULL,75.183
91603,19259,2,"2022-02-16 22:23:34.882000",NULL,75.169
91605,19260,2,"2022-02-16 23:56:25.339000",NULL,75.155
91732,19260,2,"2022-02-16 23:59:56.359000",NULL,75.156
91621,19261,2,"2022-02-17 01:29:15.785000",NULL,75.141
91622,19262,2,"2022-02-17 03:02:05.657000",7841,75.126
91623,19263,2,"2022-02-17 04:34:56.022000",NULL,75.111
91624,19264,2,"2022-02-17 06:07:46.371000",NULL,75.097
91625,19265,2,"2022-02-17 07:40:36.707000",NULL,75.082
91626,19266,2,"2022-02-17 09:13:26.996000",NULL,75.068
91627,19267,2,"2022-02-17 10:46:17.311000",NULL,75.053
91628,19268,2,"2022-02-17 12:19:07.613000",NULL,75.038
91629,19269,2,"2022-02-17 13:51:57.904000",NULL,75.023
91630,19270,2,"2022-02-17 15:24:48.182000",NULL,75.008
91631,19271,2,"2022-02-17 16:57:38.448000",NULL,74.993
91632,19272,2,"2022-02-17 18:30:28.673000",NULL,74.977
91633,19273,2,"2022-02-17 20:03:18.915000",NULL,74.962
91634,19274,2,"2022-02-17 21:36:09.145000",NULL,74.947
91635,19275,2,"2022-02-17 23:08:59.364000",NULL,74.931
91654,19276,2,"2022-02-18 00:41:49.571000",NULL,74.915
91655,19277,2,"2022-02-18 02:14:39.768000",NULL,74.9
91656,19278,2,"2022-02-18 03:47:29.953000",NULL,74.884
91657,19279,2,"2022-02-18 05:20:20.070000",NULL,74.868
91658,19280,2,"2022-02-18 06:53:10.222000",NULL,74.852
91659,19281,2,"2022-02-18 08:26:00.362000",NULL,74.836
91660,19282,2,"2022-02-18 09:58:50.492000",NULL,74.82
91661,19283,2,"2022-02-18 11:31:40.610000",NULL,74.804
91662,19284,2,"2022-02-18 13:04:30.718000",NULL,74.787
91663,19285,2,"2022-02-18 14:37:20.815000",NULL,74.771
91664,19286,2,"2022-02-18 16:10:10.901000",NULL,74.755
91665,19287,2,"2022-02-18 17:43:00.944000",NULL,74.738
91666,19288,2,"2022-02-18 19:15:50.995000",NULL,74.722
91667,19289,2,"2022-02-18 20:48:41.035000",NULL,74.705
91668,19290,2,"2022-02-18 22:21:31.063000",NULL,74.688
91669,19291,2,"2022-02-18 23:54:21.078000",NULL,74.671
91733,19291,2,"2022-02-18 23:58:40.432000",NULL,74.672
91685,19292,2,"2022-02-19 01:27:11.082000",NULL,74.655
91686,19293,2,"2022-02-19 03:00:01.073000",NULL,74.638
91687,19294,2,"2022-02-19 04:32:51.053000",NULL,74.62
91688,19295,2,"2022-02-19 06:05:40.982000",NULL,74.603
91689,19296,2,"2022-02-19 07:38:30.923000",NULL,74.586
91690,19297,2,"2022-02-19 09:11:20.851000",NULL,74.569
91691,19298,2,"2022-02-19 10:44:10.766000",NULL,74.551
91692,19299,2,"2022-02-19 12:17:00.667000",NULL,74.534
91693,19300,2,"2022-02-19 13:49:50.554000",NULL,74.516
91694,19301,2,"2022-02-19 15:22:40.449000",NULL,74.499
91695,19302,2,"2022-02-19 16:55:30.317000",NULL,74.481
91696,19303,2,"2022-02-19 18:28:20.170000",NULL,74.463
91697,19304,2,"2022-02-19 20:01:09.967000",NULL,74.445
91698,19305,2,"2022-02-19 21:33:59.790000",NULL,74.427
91699,19306,2,"2022-02-19 23:06:49.600000",NULL,74.409
91716,19307,2,"2022-02-20 00:39:39.397000",NULL,74.391
91717,19308,2,"2022-02-20 02:12:29.180000",NULL,74.373
91718,19309,2,"2022-02-20 03:45:18.951000",NULL,74.355
91719,19310,2,"2022-02-20 05:18:08.646000",NULL,74.337
91720,19311,2,"2022-02-20 06:50:58.373000",NULL,74.318
91721,19312,2,"2022-02-20 08:23:48.086000",NULL,74.3
91722,19313,2,"2022-02-20 09:56:37.785000",NULL,74.281
91723,19314,2,"2022-02-20 11:29:27.471000",NULL,74.262
91724,19315,2,"2022-02-20 13:02:17.143000",NULL,74.244
91725,19316,2,"2022-02-20 14:35:06.801000",NULL,74.225
91726,19317,2,"2022-02-20 16:07:56.445000",NULL,74.206
91727,19318,2,"2022-02-20 17:40:46.076000",NULL,74.187
91728,19319,2,"2022-02-20 19:13:35.687000",NULL,74.168
91729,19320,2,"2022-02-20 20:46:25.296000",NULL,74.149
91730,19321,2,"2022-02-20 22:19:14.893000",NULL,74.13
91731,19322,2,"2022-02-20 23:52:04.478000",NULL,74.111
91749,19323,2,"2022-02-21 01:24:54.051000",NULL,74.092
91750,19324,2,"2022-02-21 02:57:43.613000",NULL,74.072
91751,19325,2,"2022-02-21 04:30:33.163000",NULL,74.053
91752,19326,2,"2022-02-21 06:03:22.701000",NULL,74.033
91753,19327,2,"2022-02-21 07:36:12.227000",NULL,74.014
91754,19328,2,"2022-02-21 09:09:01.695000",NULL,73.994
91755,19329,2,"2022-02-21 10:41:51.192000",NULL,73.975
91756,19330,2,"2022-02-21 12:14:40.677000",NULL,73.955
91757,19331,2,"2022-02-21 13:47:30.148000",NULL,73.935
91758,19332,2,"2022-02-21 15:20:19.607000",NULL,73.915
91759,19333,2,"2022-02-21 16:53:09.053000",NULL,73.895
91760,19334,2,"2022-02-21 18:25:58.486000",NULL,73.875
91761,19335,2,"2022-02-21 19:58:47.906000",NULL,73.855
91762,19336,2,"2022-02-21 21:31:37.313000",NULL,73.835
91763,19337,2,"2022-02-21 23:04:26.707000",NULL,73.814
91780,19338,2,"2022-02-22 00:37:16.088000",NULL,73.794
91781,19339,2,"2022-02-22 02:10:05.457000",NULL,73.774
91782,19340,2,"2022-02-22 03:42:54.811000",NULL,73.753
91783,19341,2,"2022-02-22 05:15:44.141000",NULL,73.732
91784,19342,2,"2022-02-22 06:48:33.455000",NULL,73.712
91785,19343,2,"2022-02-22 08:21:22.754000",NULL,73.691
91786,19344,2,"2022-02-22 09:54:12.037000",NULL,73.67
91787,19345,2,"2022-02-22 11:27:01.304000",NULL,73.649
91788,19346,2,"2022-02-22 12:59:50.556000",NULL,73.629
91789,19347,2,"2022-02-22 14:32:39.793000",NULL,73.608
91790,19348,2,"2022-02-22 16:05:29.001000",NULL,73.587
91791,19349,2,"2022-02-22 17:38:18.208000",NULL,73.566
91792,19350,2,"2022-02-22 19:11:07.400000",NULL,73.544
91793,19351,2,"2022-02-22 20:43:56.576000",NULL,73.523
91794,19352,2,"2022-02-22 22:16:45.737000",NULL,73.502
91795,19353,2,"2022-02-22 23:49:34.882000",NULL,73.481
91811,19354,2,"2022-02-23 01:22:24.011000",NULL,73.459
91812,19355,2,"2022-02-23 02:55:13.294000",NULL,73.438
91813,19356,2,"2022-02-23 04:28:02.419000",NULL,73.416
91814,19357,2,"2022-02-23 06:00:51.532000",NULL,73.394
91815,19358,2,"2022-02-23 07:33:40.633000",NULL,73.373
91816,19359,2,"2022-02-23 09:06:29.722000",NULL,73.351
91817,19360,2,"2022-02-23 10:39:18.799000",NULL,73.329
91818,19361,2,"2022-02-23 12:12:07.865000",NULL,73.307
91819,19362,2,"2022-02-23 13:44:56.919000",NULL,73.285
91820,19363,2,"2022-02-23 15:17:45.946000",NULL,73.264
91821,19364,2,"2022-02-23 16:50:34.974000",NULL,73.241
91822,19365,2,"2022-02-23 18:23:23.990000",NULL,73.219
91823,19366,2,"2022-02-23 19:56:12.994000",NULL,73.197
91824,19367,2,"2022-02-23 21:29:01.985000",NULL,73.175
91825,19368,2,"2022-02-23 23:01:50.964000",NULL,73.153
91842,19369,2,"2022-02-24 00:34:39.931000",NULL,73.13
91843,19370,2,"2022-02-24 02:07:28.886000",NULL,73.108
91844,19371,2,"2022-02-24 03:40:17.733000",NULL,73.085
91845,19372,2,"2022-02-24 05:13:06.636000",NULL,73.062
91846,19373,2,"2022-02-24 06:45:55.526000",NULL,73.04
91847,19374,2,"2022-02-24 08:18:44.401000",NULL,73.017
91848,19375,2,"2022-02-24 09:51:33.263000",NULL,72.994
91849,19376,2,"2022-02-24 11:24:22.111000",NULL,72.972
91850,19377,2,"2022-02-24 12:57:10.944000",NULL,72.949
91851,19378,2,"2022-02-24 14:29:59.764000",NULL,72.926
91852,19379,2,"2022-02-24 16:02:48.570000",NULL,72.903
91853,19380,2,"2022-02-24 17:35:37.373000",NULL,72.88
91854,19381,2,"2022-02-24 19:08:26.162000",NULL,72.857
91855,19382,2,"2022-02-24 20:41:14.941000",NULL,72.834
91856,19383,2,"2022-02-24 22:14:03.708000",NULL,72.811
91857,19384,2,"2022-02-24 23:46:52.465000",NULL,72.787
91874,19385,2,"2022-02-25 01:19:41.210000",NULL,72.764
91875,19386,2,"2022-02-25 02:52:29.944000",NULL,72.741
91876,19387,2,"2022-02-25 04:25:18.667000",NULL,72.717
91877,19388,2,"2022-02-25 05:58:07.321000",NULL,72.693
91878,19389,2,"2022-02-25 07:30:55.996000",NULL,72.67
91879,19390,2,"2022-02-25 09:03:44.656000",NULL,72.646
91880,19391,2,"2022-02-25 10:36:33.301000",NULL,72.623
91881,19392,2,"2022-02-25 12:09:21.932000",NULL,72.599
91882,19393,2,"2022-02-25 13:42:10.548000",NULL,72.575
91883,19394,2,"2022-02-25 15:14:59.175000",NULL,72.551
91884,19395,2,"2022-02-25 16:47:47.772000",NULL,72.528
91885,19396,2,"2022-02-25 18:20:36.355000",NULL,72.504
91886,19397,2,"2022-02-25 19:53:24.923000",NULL,72.48
91887,19398,2,"2022-02-25 21:26:13.478000",NULL,72.456
91888,19399,2,"2022-02-25 22:59:02.018000",NULL,72.431
91905,19400,2,"2022-02-26 00:31:50.543000",NULL,72.407
91906,19401,2,"2022-02-26 02:04:39.055000",NULL,72.383
91907,19402,2,"2022-02-26 03:37:27.591000",NULL,72.358
91908,19403,2,"2022-02-26 05:10:16.086000",NULL,72.334
91909,19404,2,"2022-02-26 06:43:04.570000",NULL,72.31
91910,19405,2,"2022-02-26 08:15:53.043000",NULL,72.285
91911,19406,2,"2022-02-26 09:48:41.504000",NULL,72.261
91912,19407,2,"2022-02-26 11:21:29.954000",NULL,72.236
91913,19408,2,"2022-02-26 12:54:18.392000",NULL,72.212
91914,19409,2,"2022-02-26 14:27:06.822000",NULL,72.187
91915,19410,2,"2022-02-26 15:59:55.237000",NULL,72.163
91916,19411,2,"2022-02-26 17:32:43.641000",NULL,72.138
91917,19412,2,"2022-02-26 19:05:32.032000",NULL,72.113
91918,19413,2,"2022-02-26 20:38:20.374000",NULL,72.088
91919,19414,2,"2022-02-26 22:11:08.742000",NULL,72.063
91920,19415,2,"2022-02-26 23:43:57.099000",NULL,72.038
91936,19416,2,"2022-02-27 01:16:45.446000",NULL,72.013
91937,19417,2,"2022-02-27 02:49:33.781000",NULL,71.988
91938,19418,2,"2022-02-27 04:22:22.106000",NULL,71.963
91939,19419,2,"2022-02-27 05:55:10.476000",NULL,71.937
91940,19420,2,"2022-02-27 07:27:58.761000",NULL,71.912
91941,19421,2,"2022-02-27 09:00:47.031000",NULL,71.887
91942,19422,2,"2022-02-27 10:33:35.285000",NULL,71.862
91943,19423,2,"2022-02-27 12:06:23.522000",NULL,71.836
91944,19424,2,"2022-02-27 13:39:11.744000",NULL,71.811
91945,19425,2,"2022-02-27 15:11:59.970000",NULL,71.786
91946,19426,2,"2022-02-27 16:44:48.165000",NULL,71.76
91947,19427,2,"2022-02-27 18:17:36.344000",NULL,71.735
91948,19428,2,"2022-02-27 19:50:24.568000",NULL,71.709
91949,19429,2,"2022-02-27 21:23:12.728000",NULL,71.683
91950,19430,2,"2022-02-27 22:56:00.873000",NULL,71.658
91967,19431,2,"2022-02-28 00:28:49.002000",NULL,71.632
91968,19432,2,"2022-02-28 02:01:37.115000",NULL,71.606
91969,19433,2,"2022-02-28 03:34:25.213000",NULL,71.58
91970,19434,2,"2022-02-28 05:07:13.324000",NULL,71.554
91971,19435,2,"2022-02-28 06:40:01.405000",NULL,71.528
91972,19436,2,"2022-02-28 08:12:49.472000",NULL,71.502
91973,19437,2,"2022-02-28 09:45:37.525000",NULL,71.476
91974,19438,2,"2022-02-28 11:18:25.565000",NULL,71.45
91975,19439,2,"2022-02-28 12:51:13.591000",NULL,71.424
91976,19440,2,"2022-02-28 14:24:01.604000",NULL,71.398
91977,19441,2,"2022-02-28 15:56:49.603000",NULL,71.372
91978,19442,2,"2022-02-28 17:29:37.534000",NULL,71.345
91979,19443,2,"2022-02-28 19:02:25.498000",NULL,71.319
91980,19444,2,"2022-02-28 20:35:13.449000",NULL,71.293
91981,19445,2,"2022-02-28 22:08:01.386000",NULL,71.266
91982,19446,2,"2022-02-28 23:40:49.310000",NULL,71.24
91999,19447,2,"2022-03-01 01:13:37.219000",NULL,71.213
92000,19448,2,"2022-03-01 02:46:25.114000",NULL,71.187
92001,19449,2,"2022-03-01 04:19:12.996000",NULL,71.16
92002,19450,2,"2022-03-01 05:52:00.847000",NULL,71.134
92003,19451,2,"2022-03-01 07:24:48.696000",NULL,71.107
92004,19452,2,"2022-03-01 08:57:36.532000",NULL,71.08
92005,19453,2,"2022-03-01 10:30:24.354000",NULL,71.053
92006,19454,2,"2022-03-01 12:03:12.161000",NULL,71.027
92007,19455,2,"2022-03-01 13:35:59.955000",NULL,71
92008,19456,2,"2022-03-01 15:08:47.735000",NULL,70.973
92009,19457,2,"2022-03-01 16:41:35.500000",NULL,70.946
92010,19458,2,"2022-03-01 18:14:23.252000",NULL,70.919
92011,19459,2,"2022-03-01 19:47:10.990000",NULL,70.892
92012,19460,2,"2022-03-01 21:19:58.714000",NULL,70.865
92013,19461,2,"2022-03-01 22:52:46.423000",NULL,70.838
92030,19462,2,"2022-03-02 00:25:34.119000",NULL,70.811
92031,19463,2,"2022-03-02 01:58:21.801000",NULL,70.784
92032,19464,2,"2022-03-02 03:31:09.406000",7845,70.756
