f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,228,115.03060910306993,38.81300720022942,-4.409220919293262,-273500.55406384956,-34.59914094065566,117.34441730995867,-0.25854871352283415,250152.74176364808,2.1965675984649935,2.8117862228118247,89.75140266322562,-96774.35567890294
233.49999999999997,229,115.0861829507234,38.808842611866865,-4.411336796249122,-264585.6585103269,-34.63149782228135,117.3956334289761,-0.25936139385506285,237672.55780195957,2.195950780105559,2.814965850764189,89.77860623888314,-96787.505802813
233.49999999999997,230,115.14298141549486,38.804993888849154,-4.413504419937041,-255606.22750383883,-34.66427877743595,117.4480634673746,-0.26017872388879093,225104.4986247013,2.1952594585782417,2.8182532188782345,89.8066972016458,-96801.90534529586
233.49999999999997,231,115.2010250986395,38.80145235618196,-4.415723947931822,-246564.41001766376,-34.697508977039135,117.50173109559297,-0.2610005894426076,212451.60560332955,2.194489796906624,2.8216513832767527,89.83568052670854,-96817.63374311791
233.49999999999997,232,115.26033225214233,38.798210505077925,-4.417995474165034,-237462.37550621037,-34.731212205762986,117.55665819923144,-0.2618268476837227,199716.93867504213,2.1936439440887097,2.8251590433037745,89.86556043826025,-96834.73328509169
233.49999999999997,233,115.32091962891145,38.795260767174405,-4.42031913477964,-228302.3060018989,-34.765410328064895,117.61286449252799,-0.2626567380351789,186903.5778077679,2.192722004766135,2.8287756356809175,89.89634040200019,-96853.24956037932
233.49999999999997,234,115.38280115272147,38.79259662572794,-4.422694968893104,-219086.41316155688,-34.80012289753713,117.67036721026453,-0.2634904465119611,174014.63558548904,2.1917245012133058,2.832501017785505,89.92802313832422,-96873.2349644553
233.49999999999997,235,115.44598927797104,38.79021151934984,-4.42512296173679,-209816.9156838728,-34.8353687726237,117.72918216372824,-0.26432771642646596,161053.2316431188,2.190651648140416,2.8363348668500468,89.96061054055752,-96894.7463288529
233.49999999999997,236,115.51049379035943,38.788099790836206,-4.427603127398699,-200496.06090830124,-34.87116324253284,117.7893219151426,-0.26516823616287866,148022.53675513185,2.189502947416463,2.840277339506462,89.99410374697892,-96917.83533208488
233.49999999999997,237,115.57632254791383,38.78625607963485,-4.430135365921535,-191126.12135599868,-34.90752105137106,117.85079760532476,-0.26601171230476517,134925.72495598186,2.1882797157121874,2.8443273384324916,90.0285030648896,-96942.53849026519
233.49999999999997,238,115.64348087644872,38.78467573701898,-4.432719483248548,-181709.38930949837,-34.94445388563309,117.91361736071127,-0.26685790691878464,121766.01672625598,2.1869810596322794,2.848485228028693,90.06380798211836,-96968.92308793134
233.49999999999997,239,115.71197129956674,38.78335503332918,-4.435355394023043,-172248.18952306802,-34.98197167281161,117.9777871336723,-0.26770669829042637,108546.65764776448,2.1856082636997343,2.8527498547392875,90.10001713217872,-96997.02134377796
233.49999999999997,240,115.78179456964605,38.78229036862956,-4.438042866838202,-162744.86461482968,-35.020082223883314,118.04331045017494,-0.2685575850053545,95270.92526688121,2.184161390925229,2.857120722748397,90.13712831357691,-97026.8896164627
233.49999999999997,241,115.85294893623222,38.781478791871805,-4.440781528212929,-153201.78675886503,-35.05879079451019,118.11018805211233,-0.26941080202768036,81942.13887924064,2.18264100956988,2.8615973666979775,90.17513845173139,-97058.57155040032
233.49999999999997,242,115.92542931130082,38.78091862899314,-4.443571123534078,-143621.36698826775,-35.09810041940613,118.17841816929315,-0.270265787700277,68563.65105260024,2.1810468016304525,2.8661792992465123,90.21404360124266,-97092.11257268656
233.49999999999997,243,115.99922949136818,38.780607668837824,-4.446411223998704,-134006.02614479378,-35.13801218555941,118.24799664897415,-0.271122449519803,55138.84694729034,2.1793789801547976,2.870866125389309,90.25383892926165,-97127.5701061876
233.49999999999997,244,116.07433858239823,38.780546417904716,-4.449301560167923,-124358.25770085439,-35.178524351366804,118.31891648503931,-0.27198057041365953,41671.17076802174,2.177639364874822,2.8756557880385776,90.29451872022196,-97164.94684257485
233.49999999999997,245,116.15074550050448,38.78073354848937,-4.452241505012195,-114680.5281946985,-35.2196331219139,118.39116793038826,-0.2728397663481161,28164.08369791115,2.175826205496284,2.8805492356080533,90.33607634545143,-97204.34851471231
233.49999999999997,246,116.22843463208645,38.78117031223689,-4.455230532753187,-104975.40033237578,-35.26133131043841,118.46473810897986,-0.27370017233852095,14621.125094476858,2.1739407992390083,2.885545001529288,90.37850427760264,-97245.77485699556
233.49999999999997,247,116.30738775559172,38.781858490813384,-4.458268140871647,-95245.4445798076,-35.30361217783009,118.53961339518712,-0.2745613984196496,1045.8289086153568,2.171983688501034,2.8906417582898802,90.42179402563463,-97289.26624219578
233.49999999999997,248,116.38758522554271,38.782799626206014,-4.461353616908865,-85493.26284794009,-35.34645851028652,118.6157715236284,-0.2754233293877932,-12558.101042896775,2.169954300316064,2.895839535675919,90.46593623089196,-97334.88360238796
