f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,79,4229.3805476358075,117.34386810738096,37.12502453759685,-2.470082607565018,-121213.14214297174,-39.79183501244014,120.00666247609443,0.9901896993477952,30075.748601786338,4.367377643839137,-1.5544007532970052,93.82778058224102,-41005.19814288444
233.68,80,4149.373583802728,111.073943551282,44.813924623800446,-2.534505886353839,-30173.212749124945,-27.70283653639348,113.39048143350577,1.036033012336026,-98386.22198208324,3.7575493034591765,-1.0917051765263857,96.15704924752065,-38435.32489473492
233.68,81,4149.05216717137,111.7537986994627,44.025313202647745,-2.5281259295486294,-31131.831977356527,-28.963753606712913,114.10436883483473,1.0315971565712378,-97055.26838824931,3.8220917496165403,-1.140438038883687,95.93872555728416,-38129.97724577834
233.68,82,4150.890640891717,112.4635821274214,43.21494121488113,-2.5217443986009633,-32468.104706894643,-30.26747197201142,114.84991134070145,1.027100459571018,-95198.94732219313,3.889447871605119,-1.191224376734464,95.72058861962759,-37838.56459106195
233.68,83,4154.834304122047,113.20438027428654,42.38244281696559,-2.515367543178198,-34210.140525065304,-31.615144942755663,115.62827772213961,1.022545336184105,-92777.79828280873,3.9597508954355014,-1.2441601960233772,95.50296664060795,-37562.731099689576
233.68,84,4160.821942801964,113.97725135569844,41.527465313908735,-2.5090011246605375,-36388.65273172563,-33.00789740101953,116.44061059834947,1.0179338849182928,-89748.63309144808,4.033139005658156,-1.2993449164085487,95.2861822516525,-37304.30486025977
233.68,85,4168.783998578131,114.7832097411249,40.64968010982072,-2.5026509351533868,-39037.219905372665,-34.4468027881683,117.28800917158138,1.013267790635181,-86064.12345980588,4.10975472081916,-1.3568812102348633,95.07055212684463,-37065.33341089398
233.68,86,4178.64509668305,115.62320183406713,39.74879979335811,-2.4963226616922327,-42192.672120295465,-35.932861291293705,118.1715128899274,1.0085490267800146,-81672.48181628154,4.189749197447547,-1.4168780027301762,94.85638662466569,-36848.01476392832
233.68,87,4190.325443940234,116.49809203089082,38.824588572137436,-2.4900214403725434,-45895.21527257476,-37.46696621039366,119.09207628521592,1.0037793315201782,-76516.98385301989,4.27327559629511,-1.4794457039192839,94.64398938533354,-36654.835044571024
233.68,88,4203.737263171044,117.40863183313141,37.87688353523517,-2.4837525692936544,-50188.8046472923,-39.049867864925936,120.05054260565588,0.9989601270650496,-70535.5489804334,4.360490865011052,-1.5446974584104551,94.43365725619502,-36488.555288500545
233.68,89,4218.792241497578,118.35542655963137,36.90561984259348,-2.477521088433594,-55121.5039283126,-40.682126648699814,121.04760873778682,0.9940928468557124,-63660.23269935147,4.4515546677915845,-1.6127485417776335,94.22567985676837,-36352.238956204485
233.68,90,4117.23530611367,112.0538425809528,44.8028768201664,-2.545821292103768,29614.60712856363,-28.36121011053562,114.39685070194497,1.042038456073331,-183178.3265804563,3.820582355116772,-1.1329080936615616,96.69516317688155,-34457.642877570965
233.68,91,4119.408060693051,112.73832483244858,43.994353936845656,-2.5390864983534867,29410.574905818234,-29.645173677541955,115.1155661472333,1.0374053497632305,-182910.7834686,3.887222307136109,-1.1833026455443574,96.46435133176065,-34070.084148535214
